4.809805154800415039e-01,7.500618100166320801e-01
4.810712337493896484e-01,7.497993707656860352e-01
4.805833697319030762e-01,7.459658384323120117e-01
4.776222407817840576e-01,7.413929700851440430e-01
4.784128665924072266e-01,7.285424470901489258e-01
4.802298545837402344e-01,7.172734737396240234e-01
4.881929755210876465e-01,7.003692388534545898e-01
4.904564321041107178e-01,6.815006136894226074e-01
4.756350219249725342e-01,6.522781252861022949e-01
4.609138965606689453e-01,6.309187412261962891e-01
4.545265734195709229e-01,6.072407960891723633e-01
4.293803274631500244e-01,5.917114615440368652e-01
3.929369747638702393e-01,5.939077734947204590e-01
3.721714019775390625e-01,5.843965411186218262e-01
3.589275479316711426e-01,5.731552243232727051e-01
3.690392374992370605e-01,5.515013933181762695e-01
3.337467610836029053e-01,5.554645657539367676e-01
3.130863606929779053e-01,5.504285693168640137e-01
2.853513956069946289e-01,5.392012000083923340e-01
2.403444796800613403e-01,5.287175774574279785e-01
2.113078236579895020e-01,5.185392498970031738e-01
1.810608655214309692e-01,4.942311942577362061e-01
1.435234695672988892e-01,4.620783925056457520e-01
1.080926731228828430e-01,4.269208312034606934e-01
7.992833107709884644e-02,3.817826211452484131e-01
6.343594193458557129e-02,3.357135057449340820e-01
5.084298178553581238e-02,2.760491371154785156e-01
4.227279499173164368e-02,2.062963396310806274e-01
3.800853341817855835e-02,1.510205417871475220e-01
3.467636555433273315e-02,9.421867877244949341e-02
3.481036797165870667e-02,1.793707162141799927e-02
2.482869848608970642e-02,-3.549050167202949524e-02
2.174017950892448425e-02,-1.015285551548004150e-01
5.187470465898513794e-03,-1.606120765209197998e-01
9.084067307412624359e-03,-1.931827068328857422e-01
1.432124245911836624e-02,-2.265996783971786499e-01
1.505421567708253860e-02,-2.735917270183563232e-01
4.513545334339141846e-02,-3.273913860321044922e-01
5.789874866604804993e-02,-3.643338680267333984e-01
6.386953592300415039e-02,-3.625494837760925293e-01
6.679461896419525146e-02,-3.806747496128082275e-01
7.247145473957061768e-02,-3.954621851444244385e-01
7.780771702527999878e-02,-4.088810682296752930e-01
7.924631237983703613e-02,-4.137926101684570312e-01
